"musztrować","<niem. mustern> 1. uczyć musztry; 2. napominać, pouczać w sposób surowy"
"entaza","(ż) <gr. éntasis nabrzmienie> archit. lekkie wybrzuszenie trzonu kolumny doryckiej, występujące zwykle w 1/3 jej wysokości"
"legislacja","(ż) <fr. législation, z łac. latio legis wniosek dot. prawa> proces powstawania, tworzenia aktów prawnych: prace legislacyjne  legislatura"
"żołdak","(m) <od żołd> pogard. brutalny żołnierz, postępujący niezgodnie z honorem żołnierskim; żołnierz najemny pobierający żołd ? żołdacki, żołdactwo"
"republika","(ż) <fr. république, z łac. res publica rzecz publiczna, rzeczpospolita> państwo rządzone przez reprezentantów obywateli, wybieranych na określony czas i odpowiedzialnych wobec narodu; forma ustroju państwowego: żyć w republice, republika parlamentarna, proklamować, ogłosić republikę ? republikanin, republikanizm, republikański"
"rachmistrz","(m) <niem. Rechnenmeister> 1. osoba umiejąca bardzo dobrze liczyć, biegła w arytmetyce; 2. dawn. księgowy ? rachmistrzostwo"
"rumak","(m) <wsch.-tur. aramak> rasowy koń"
"indywiduum","(n; odm. lm) <niem. Individuum, z łac. individuum coś niepodzielnego fizycznie (przekład gr. átomon)> 1. pot. negatywne określenie człowieka: ponure indywiduum; cóż to za indywiduum; 2. poszczególna istota, pojedynczy człowiek ? indywidualny, indywidualność, indywidualizacja"
"urbanizować","<fr. urbaniser, od urbain miejski> przeprowadzić proces urbanizacji"
"ekspresywny","(przym.) <ang. expressive, fr. expressif> wykazujący ekspresję; sugestywny, wyrazisty"
"cumulus","(m) <łac. cumulus tłum, kłąb> meteor. biała pojedyncza chmura kłębiasta w kształcie wież lub kopuł, składająca się głównie z kropelek wody, typowa dla ciepłej pory roku ? cumulonimbus, stratocumulus"
"brewerie","(ż; lm) <wł. braveria chełpliwość, samochwalstwo> hałasy, kłótnia, awantura: wyprawiać, wyczyniać brewerie"
"walonki","(ż; lm) <ros. wálenki> wysokie, ciepłe buty z filcu, noszone głównie w Rosji"
"lazaron","(m) <wł. lazzarone> żebrak, włóczęga uliczny"
"mata","(ż) <łac. matta> 1. gruba plecionka ze słomy, trzciny, liści palmowych, służąca do przykrywania podłogi, ściany: słomiana mata, mata trzcinowa; . miękkie przykrycie podłogi w sali sportowej"
"binominalny","(przym.) <bi-+ nominalny> mający dwa imiona, dwie nazwy; nomenklatura binominalna dwuczłonowe nazwy gatunków w botanice i zoologii, w których pierwszy wyraz jest nazwą rodzaju"
"dekoratywny","(przym.) <fr. décoratif, łac. decoro zdobię, upiększam> rzad. ozdobny, służący jako dekoracja  dekoracyjny"
"cyrenaik","(m) <gr. Kyrene> wyznawca lub zwolennik cyrenaizmu"
"sawanna","(ż) <hiszp. sabana, z karaib. zavana> geogr. równina w regionach tropikalnych Afryki, Ameryki i Australii, porośnięta głównie trawą, step"
"patronat","(m) <łac. patronatu, od patron opiekun> sprawowanie opieki nad kimś, czymś; protektorat: objąć kogoś, coś patronatem, sprawować nad kim, czym patronat, być, znajdować się pod czyim patronatem ? patron, patronacki, patronować komu, czemu"
"oponować","<niem. opponieren, z łac. oppono> przeciwstawiać swoje zdanie innemu, być odmiennego zdania; przeczyć"
"multiwitamina","(ż) <z łac. multi + witamina, od vita życie> preparat farmaceutyczny, zawierający zespół witamin niezbędnych dla rozwoju i czynności życiowych organizmu"
"detalizować","<od detal> rzad. stosować, przedstawiać coś w szczegółach"
"decy-","<łac. decem dziesięć> pierwszy człon jednostek miary; oznacza wartość 10 razy mniejszą od wartości jednostki podstawowej: decymetr = 0,1 metra; decylitr = 0,1 litra; decybel = 0,1 bela"
"sztubacki","(przym.) <od sztubak> pot. a) uczniowski, b) często lekceważąco: niedojrzały, niedorosły, młodzieńczy: sztubacki dowcip, po sztubacku: zachować się po sztubacku"
"izolacja","(ż) <fr. isolation, od isoler> 1. odosobnienie, odseparowanie kogo lub czego od otoczenia: przymusowa izolacja; żyć w izolacji od świata ? izolatka, izolować kogo od kogo, od czego, izolacjonizm, odizolować, wyizolować się; 2. techn. substancja ochronna nakładana na przewody elektryczne: izolacja elektryczna; 3. warstwa ochronna, tłumiąca hałas, zatrzymująca ciepło, chroniąca przed wilgocią: izolacja akustyczna, termiczna ? izolator, zaizolować co czym"
"propedeutyka","(ż) <fr. propédeutique, od gr. propaideú? uczę początków> wstęp do jakiejś dziedziny wiedzy, nauka przygotowawcza: propedeutyka filozofii ? propedeutyczny"
"fundator","(m) <łac. fundator założyciel> . twórca fundacji, założyciel instytucji o znaczeniu społecznym (kościoła, klasztoru, szpitala itp.), dostarczający na nią środków materialnych; 2. pot. osoba, która ponosi koszty poczęstunku, coś komuś funduje"
"nuncjusz","(m) <łac. nuntius zwiastun, posłaniec> przedstawiciel Watykanu przy rządzie jakiegoś państwa  nuncjatura"
"biurokracja","(ż) <fr. bureaucratie>1. system rządów, w którym decydującą rolę odgrywa aparat urzędniczy; 2. pot. określenie rutynizacji i bezduszności w traktowaniu ludzi: aparat biurokratyczny ? biurokrata, biurokratyzacja"
"czaprak","(m) <tur.> 1. okrycie konia; długa ozdobna kapa pod siodło używana w XVIII w.; 2. techn. wyprawiona skóra zwierzęca, tzw. krupon"
"areszt","(m) <niem. Arrest> 1. kara polegająca na tymczasowym pozbawieniu wolności: zamknąć kogo w areszcie – i pomieszczenie, w którym zamyka się aresztantów: areszt miejski; 2. czasowe zajęcie czyjejś własności z mocy sądu lub decyzji administracyjnej: areszt statków bezprawnie wpływających na wody terytorialne; 3. zakaz opuszczania mieszkania: areszt domowy  aresztant; aresztować (człowieka, statek)"
"deheroizacja","(ż) <de-+ heroizacja; gr. heros> przeciwieństwo heroizacji, pozbawianie kogoś lub czegoś cech heroicznych, bohaterskich, pomniejszanie czyichś zasług  deheroizować (kogo, co)"
"natywizm","(m) <łac. nativus wrodzony, naturalny> filoz psych. teoria idei i cech wrodzonych, zakłada, że pewne cechy umysłu (np. zdolności językowe, wyobrażenia) są niezależne od doświadczenia i wpływów społecznych"
"taca","(ż) <niem.-austr. Tazze taca, z wł. tazza miska, miseczka, filiżanka, hiszp. taza, z ar. tassa naczynie do picia> 1. płaskie naczynie służące do przenoszenia, podawania na stół potraw, napojów, naczyń itp.; 2. podobne naczynie używane do zbierania datków: taca drewniana, mosiężna, srebrna, szklana, taca do czego, z czym, postawić tacę na stole, wrzucić co na tacę, podać na tacy, złożyć co na tacy tacheo , tacho <gr. táchos szybkość> pierwszy człon wyrazów złożonych, wska zujący na ich związek znaczeniowy z prędkością: tacheometr, tachograf"
"sekunda","(ż) <łac. secunda druga w kolejności, od pars horae minuta secunda część godziny druga z mniejszych (tj. mniejsza II stopnia)> 1. sześćdziesiąta część minuty, jednostka czasu o symbolu s; 2. jednostka miary kąta płaskiego, równa jednej z 3600 części stopnia ? sekundowy, sekundnik; 3. pot. krótka chwila, moment: wracam za sekundę ? sekundka"
"uryna","(ż) <łac. urina> przest. mocz"
"paranoiczny","(przym.) 1. med. mający cechy paranoi; 2. przen. obłędny, szalony, absurdalny, wynaturzony (m) 1. med. człowiek cierpiący na paranoję, dotknięty paranoją; 2. przen. szaleniec"
"callanetics","<ang.-amer., od im. Callan Pinkney, Amerykanki, która wylansowała ćwiczenia wyszczuplające> zestaw ćwiczeń wyszczuplających i ujędrniających do wykonania w ciągu godziny"
"figurować","<od figura; niem. figurieren, fr. figurer> 1. być umieszczonym w jakimś spisie, wykazie itp. 2. przest brać w czymś udział, występować, na scenie grać mało ważną rolę"
"wandalizm","(m) <fr. vandalisme> rozmyślne niszczenie jakichś dóbr i wartości, zwłaszcza kulturalnych; barbarzyństwo"
"chianti","(n) <od Monti del Chianti, winnice między Sieną a Florencją> wytrawne wino toskańskie, czerwone, o aromacie fiołków"
"inkasent","(m) <od inkasować, z niem. Inkassant> urzędnik upoważniony do pobierania należności pieniężnych od płatników"
"konszachty","(lm) <z niem. Kundschaft wiadomość, donos> podejrzane układy z kim; potajemne knowania, zmowa w nieuczciwych interesach: wejść w podejrzane konszachty z kim"
"magnifika","(ż) <łac. magnifica wspaniała> przest. żartobliwie lub ironicznie o żonie"
"mahoń","(m) <niem. Mahagoni, ang. mahogany, z indiań.> drzewo rosnące w Ameryce Płn. i Płd. o czerwonawobrunatnym drewnie, cenionym w meblarstwie  mahoniowy: stół mahoniowy"
"introspekcja","(ż) <ang. introspection, od introspect, od p.-łac. introspectus patrzenie do wewnątrz> psych. obserwacja własnych doznań psychicznych, samoobserwacja: opis introspekcyjny, poezja introspekcji"
"kafejka","(ż) <fr. café kawa> pot. kawiarnia, kawiarenka"
"bidet","(m) <fr.> w łazienkach urządzenie do podmywania się"
"syntonia","(ż) <gr. syntonía współbrzmienie, zgodność> psych. zdolność rozumienia uczuć, pragnień i reakcji innych osób oraz nawiązywania kontaktów z ludźmi"
"semestr","(m) <fr. semestre, z łac. semestris sześciomiesięczny> 1. połowa roku szkolnego lub akademickiego; 2. kurs nauki w tym okresie: pierwszy, drugi semestr, semestr letni, zimowy, w pierwszym semestrze ? semestralny: praca semestralna"
"mongolski","(przym.) dotyczący Mongolii, właściwy Mongołom; antr. fałda mongolska fałda skóry, nadająca oku kształt skośny, charakterystyczna dla przedstawicieli żółtej rasy"
"tragizm","(m) <skrótowy neologizm polski: zam. tragicyzm (od łac. tragicus)> 1. lit. nierozwiązywalny konflikt pomiędzy szlachetnymi wartościami bohatera tragicznego a nieuchronnością katastrofy, jaka go spotyka, będący istotą tragedii antycznej; 2. splot nieszczęśliwych wydarzeń, stwarzających sytuację bez wyjścia"
"arsamandi","<łac. sztuka kochania; także zasady tej umiejętności>"
"sonda","(ż) <fr. sonde> 1. przyrząd do badania jakiegoś środowiska przez zagłębianie się, wnikanie w nie (np. do badania głębokości wody i charakteru dna w akwenach): sondować, sonda kosmiczna; 2. badanie opinii publicznej; sondaż; 3. med. przyrząd służący do badania drożności przewodu pokarmowego, także głębokości ran i przetok; zgłębnik"
"igloo","(ndm) <ang., z eskimoskiego> eskimoski domek, zwykle w kształcie kopuły z lodu lub brył ubitego śniegu"
"abstrakcja","(ż) <łac. abstractus oddzielony> 1. wytwór abstrahowania (np. ogólna idea, pojęcie); 2. twierdzenie ogólne, czasem nieodpowiadające rzeczywistemu stanowi rzeczy; 3. pot. coś niezrozumiałego lub fantastycznego, utopijny lub dziwaczny pomysł: to dla mnie czysta abstrakcja"
"kollaps","(m) <łac. collapsus zapadły> 1. med. gwałtowny spadek ciśnienia krwi występujący przy niektórych chorobach; zapaść; 2. geol. zapadlisko"
"numen","(m) <łac.> tajemnicza, bezpostaciowa i nadprzyrodzona siła panująca w świecie"
"basza","(m) <tur.> pasza, dostojnik w Turcji osmańskiej, osoba wpływowa i dumna: rozparł się jak basza, tytuł honorowy dodawany do imienia własnego, częściej w wersji pasza: Sadyk-pasza"
"timing","(m) <ang.> wybór najlepszego czasu na wykonanie czegoś, na rozpoczęcie czegoś"
"inkub","(m) <p.-łac. incubus zmora nocna> w demonologii złośliwy duch, demon zniewalający kobiety podczas snu"
"palimpsest","(m) <fr. palimpseste, łac. palimpsestus, z gr. palímps?stos, pálim ps?stós znowu zeskrobany (o pergaminie)> rękopis, manuskrypt, w którym na miejscu wydrapanego tekstu pierwotnego napisano nowy"
"imprimatur","(ndm) <łac. niech będzie odbite> 1. formuła zamieszczana na wydawnictwach o charakterze religijnym, oznaczająca zezwolenie na druk i akceptację władz kościelnych; 2. przen. zezwolenie autora lub redakcji na wydanie lub przedruk dzieła: mieć, dać imprimatur na co"
"czako","(n) <węg. csákó, z rum. ceac?u typ czapki noszonej przez pasterzy i zbójników karpackich> daw. czapka huzarska; potem wysoka, sztywna czapka wojskowa w kształcie ściętego stożka z płaskim denkiem, noszona m.in. w Polsce w czasach Księstwa Warszawskiego"
"utopizm","(m) <od utopia> utopijne poglądy, marzenia"
"menażeria","(ż) <fr. ménagerie> 1. miejsce, gdzie zebrano rzadkie zwierzęta w celach badawczych lub aby je pokazywać publiczności; dzikie zwierzęta obwożone i pokazywane w klatkach; 2. pot. grupa dziwacznych ludzi"
"ECU","(ndm) umowna jednostka walutowa we Wspólnocie Europejskiej, przeliczalna na narodową walutę każdego kraju"
"helikon","(m) <gr. helik??n> 1. Helikon mit. gr. siedziba Apollina i muz; 2. muz. a) instrument muzyczny dęty, blaszany, dużych rozmiarów, o niskim brzmieniu, b) starogrecki strunowy instrument muzyczny o czterech jednakowo nastrojonych strunach"
"szachować","<od szach> 1. w grze w szachy: dawać przeciwnikowi szacha, zmuszać go do osłonięcia króla przed atakiem; 2. zaskakiwać kogoś, trzymać w niepewności, utrudniać swobodę działania; trzymać w szachu ? zaszachować, szachowanie"
"fleczer","(m) <od nazw. H. Fletcher (1849– 1919, dietetyk ang.)> med. masa plastyczna stosowana w dentystyce do tymczasowego wypełniania ubytków zębowych"
"lady","(ż; ndm) <ang. lady> angielski tytuł szlachecki kobiecy, żona lorda; także forma grzecznościowa"
"interpunkcja","(ż) <łac. interpunctio> zbiór zasad przestankowania, czyli wprowadzania umownych znaków przestankowych (przecinków, kropek, pauz) w pisanym tekście: zasady interpunkcji; umiejętność poprawnego stosowania znaków interpunkcyjnych: poprawna interpunkcja; błędy interpunkcyjne"
"werbalizować","co <ang. verbalize, fr. verbaliser; od verbal słowny> wyrażać coś słowami ? werbalistyczny, werbalizacja, werbalizm, werbalny"
"esesman","(m) <niem. SS-Mann, od SS skr Schutz-Staffel oddział ochronny + Mann mężczyzna, człowiek> członek hitlerowskich partyjnych oddziałów szturmowych"
"argonauta","(m) <gr. Argo – nazwa statku + gr. nautes żeglarz> 1. mityczny uczestnik wyprawy po złote runo, płynęli z Kolchidy statkiem o nazwie Argo pod wodzą Jazona: wyprawa argonautów; 2. przen. śmiały żeglarz, także uczestnik odkrywczych wypraw w dalekie rejony świata: współcześni argonauci; 3. biol. gatunek głowonoga z rzędu ośmiornic, tzw. żeglarek"
"kaskader","(m) <fr. cascadeur> 1. akrobata wykonujący trudne, ryzykowne ewolucje, często dublujący aktorów podczas nakręcania niebezpiecznych scen filmowych; 2. pot. ryzykant"
"dekalkomania","(ż) <fr. dekalkomanie; calque kopia, odbitka> 1. metoda zdobienia porcelany, fajansu przez nakładanie gotowych odbitek wzorów; 2. także rysunki tego typu i rzeczy zdobione w ten sposób"
"silentium","(ndm) <łac.> cisza! milczcie!"
"system","(m) <gr. sýsteme> 1. uporządkowany w pewien sposób i wzajemnie się warunkujący układ elementów: system językowy, społeczny, polityczny; systemy naukowe, filozoficzne; 2. system urządzeń technicznych ? systematyka, systematyczny, systemowy"
"terrarium","(n; odm. w lm) <od łac. terra ziemia> pomieszczenie do hodowli i obserwacji małych zwierząt lądowych lub ziemno-wodnych w zrekonstruowanym środowisku: terrarium dla żółwi, terrarium ze świnkami morskimi, hodować jaszczurki w terrarium"
"enfant terrible","<fr.> 1. dziecko niesforne, stawiające kłopotliwe pytania; 2. osoba nietaktowna, niedyskretna, stwarzająca kłopotliwe dla otoczenia sytuacje, niepotrafiąca dochować tajemnicy"
"mizantrop","(m) <gr. misánthr?pos nienawidzący ludzi> osoba, która nienawidzi ludzi, nietowarzyska, samotnik, odludek  mizantropia"
"dekantacja","(ż) <fr. décantation, décanter klarować (wino); łac. canthus dziobek dzbana> chem. sposób klarowania, oddzielanie cieczy od osadu"
"tortura","(ż) <niem. Tortur, fr. torture, z łac. tortura skręcanie, od torqueo wykręcam, skręcam> 1. cierpienie fizyczne zadawane komuś, aby go ukarać lub wymusić na nim zeznania, przyznanie się do winy itp.: nieludzkie, okrutne tortury, poddawać kogo torturom, stosować tortury, skazać na tortury, zadawać komu tortury, narzędzie tortur; 2. cierpienie fizyczne lub psychiczne, moralne: czekanie było największą torturą  torturować kogo, torturowanie, torturowany"
